standard,gaap_tag,statement
Other Financing Activities,PaymentForContingentConsiderationLiabilityInvestingActivities,cash_flow
Other Financing Activities,Paymentsofcontingentconsideration,cash_flow
Other Financing Activities,PaymentsforContingentConsideration,cash_flow
Other Financing Activities,PaymentforContingentConsideration,cash_flow
Other Financing Activities,PaymentOfContingentConsiderationObligations,cash_flow
Other Financing Activities,PaymentForContingentConsiderationLiabilityOperatingActivities,cash_flow
Other Financing Activities,PaymentsofContingentConsideration,cash_flow
Other Financing Activities,OtherItems,cash_flow
Other Financing Activities,ProceedsFromAllowanceForFundsUsedDuringConstructionFinancingActivities,cash_flow
Other Financing Activities,PaymentsOfDebtRetirementCosts,cash_flow
Other Financing Activities,ChangesInShortTermBorrowingsAndOverdraftBalances,cash_flow
Other Financing Activities,GeneratorAdvancesForConstructionRefundedNetOfReceipts,cash_flow
Other Financing Activities,Contingentconsiderationpaid,cash_flow
Other Financing Activities,PaymentsOfContingentConsideration,cash_flow
Other Financing Activities,ContingentConsiderationPaid,cash_flow
Other Financing Activities,ProceedsFromLinesOfCredit,cash_flow
Other Financing Activities,AmortizationOfFinancingCostsAndDiscounts,cash_flow
Other Financing Activities,PaymentsonConstructionFinancingLeaseObligations,cash_flow
Other Financing Activities,RepaymentsOfConstructionLoansPayable,cash_flow
Other Financing Activities,PaymentsForRepurchaseOfWarrants,cash_flow
Other Financing Activities,ProceedsFromRepaymentsOfShortTermDebt,cash_flow
Other Financing Activities,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,cash_flow
Other Financing Activities,RepaymentsOfOtherDebt,cash_flow
Other Financing Activities,PaymentsforOtherFinancingArrangements,cash_flow
Other Financing Activities,Paymentsunderotherfinancingarrangements,cash_flow
Other Financing Activities,RepaymentsOfDebtAndCapitalLeaseObligations,cash_flow
Other Financing Activities,PaymentsFromSettlementFund,cash_flow
Other Financing Activities,ChangeinCustomerFinancingAgreement,cash_flow
Other Financing Activities,ChangeInCustomerFinancingAgreement,cash_flow
Other Financing Activities,ProceedsfromOtherLiabilities,cash_flow
Other Financing Activities,BorrowingsPaymentsOfOtherLiabilities,cash_flow
