standard,gaap_tag,statement
Earnings from Cont. Ops.,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsCumulativeEffectOfAccountingPrinciplesAndNoncontrollingInterest,income
Earnings from Cont. Ops.,NetIncomeBeforeIncomeTaxes,income
Earnings from Cont. Ops.,IncomeIncludingEquityAffilateEarningsBeforeIncomeTaxes,income
Earnings from Cont. Ops.,IncomeLossFromContinuingOperationsBeforeIncomeTaxesAndNoncontrollingInterest,income
Earnings from Cont. Ops.,IncomeBeforeIncomeTaxesAfterEquityInEarningsOfAffiliates,income
Earnings from Cont. Ops.,IncomeBeforeIncomeTaxesIncludingLossesAttributableToNoncontrollingInterests,income
Earnings from Cont. Ops.,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndAfterIncomeLossFromEquityMethodInvestments,income
Earnings from Cont. Ops.,IncomeFromContinuingOperationsBeforeIncomeTaxes,income
Earnings from Cont. Ops.,IncomeLossFromContinuingOperationsAfterLossFromEquityMethodInvestment,income
Earnings from Cont. Ops.,IncomeFromOperationsBeforeIncomeTaxes,income
Earnings from Cont. Ops.,IncomeLossBeforeIncomeTaxesAfterEquityInEarningsOfAffiliates,income
Earnings from Cont. Ops.,DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,income
Earnings from Cont. Ops.,IncomeLossAttributableToParent,income
