standard,gaap_tag,statement
,None,
,,
,,
,,
,,
,,
,,
,,
Change in Other Net Operating Assets,ChangesInOtherAssetsAndLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherAccruedLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInAccruedLiabilitiesAndOther,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherLongTermAssetsAndLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInWorkingCapital,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherOperatingItems,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOperatingAssets,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherNoncurrentLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseOtherNoncurrentLiabilities,cash_flow
Change in Other Net Operating Assets,OtherNoncurrentLiabilitiesCashFlowImpact,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInReceivables,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInAccountsReceivable,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOperatingLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherCurrentLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInRestructuringReserve,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseOtherCurrentLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherCurrentLiabilites,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOperatingLiabilitiesCurrent,cash_flow
Change in Other Net Operating Assets,NetChangeOtherCurrentLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInOtherCurrentOperatingLiabilities,cash_flow
Change in Other Net Operating Assets,Noncashconsolidateddeconsolidatedotherliabilities,cash_flow
Change in Other Net Operating Assets,NoncashOrPartNoncashAcquisitionOtherLiabilitiesAssumed1,cash_flow
Change in Other Net Operating Assets,AmortizationOfDeferredSettlementsOnDerivativeInstrumentsOtherLiabilities,cash_flow
Change in Other Net Operating Assets,OtherLiabilitiesLossFromInvestmentsInUnconsolidatedEntitiesMerger,cash_flow
Change in Other Net Operating Assets,AcquisitionOfArchstoneOtherLiabilities,cash_flow
Change in Other Net Operating Assets,Distributionsfromunconsolidatedentitiesotherliabilities,cash_flow
Change in Other Net Operating Assets,UnrealizedGainLossOnDerivativeInstrumentsOtherLiabilities,cash_flow
Change in Other Net Operating Assets,Investmentsinunconsolidatedentitiesotherliabilities,cash_flow
Change in Other Net Operating Assets,ProceedsFromPaymentsOnSettlementOfDerivativeInstrumentsOtherLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,cash_flow
Change in Other Net Operating Assets,OtherLiabilitiesDisclosure,cash_flow
Change in Other Net Operating Assets,NoncashConsolidationDeconsolidationOtherLiabilities,cash_flow
Change in Other Net Operating Assets,OtherLiabilitiesNotOtherwiseDefined,cash_flow
Change in Other Net Operating Assets,NetChangeOtherLiabilitiesNoncurrent,cash_flow
Change in Other Net Operating Assets,LiabilitiesAssumed,cash_flow
Change in Other Net Operating Assets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,cash_flow
Change in Other Net Operating Assets,ConstructionInProgressAndCapitalExpendituresIncurredButNotPaid,cash_flow
Change in Other Net Operating Assets,InvestmentsInUnconsolidatedEntitiesOtherLiabilities,cash_flow
Change in Other Net Operating Assets,DistributionsFromUnconsolidatedEntitiesOtherLiabilities,cash_flow
Change in Other Net Operating Assets,IncreaseDecreaseInAccruedTaxesPayable,cash_flow
Change in Other Net Operating Assets,InitialMeasurementAndReclassificationsOtherLiabilities,cash_flow
Change in Other Net Operating Assets,DebtFinancingCostsOtherLiabilities,cash_flow
