standard,gaap_tag,statement
Other Current Assets,AssetsOfDisposalGroupIncludingDiscontinuedOperation,balance
Other Current Assets,AssetsHeldforsaleNotPartofDisposalGroupCurrent,balance
Other Current Assets,DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,balance
Other Current Assets,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,balance
Other Current Assets,AssetsHeldForSaleNotPartOfDisposalGroup,balance
Other Current Assets,AssetsHeldForSaleCurrent,balance
Other Current Assets,AssetsHeldForSaleAtCarryingValue,balance
Other Current Assets,AssetsHeldForSaleOtherNoncurrent,balance
Other Current Assets,OtherAssetsHeldForSale,balance
Other Current Assets,ReceivablesHeldForSaleNetAmount,balance
Other Current Assets,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,balance
Other Current Assets,DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent,balance
Other Current Assets,DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentCurrent,balance
Other Current Assets,DisposalGroupIncludingDiscontinuedOperationOtherAssets,balance
Other Current Assets,RealEstateHeldforsale,balance
Other Current Assets,DisposalGroupIncludingDiscontinuedOperationAssetsHeldforSaleCurrent,balance
Other Current Assets,AssetsHeldforsaleNotPartOfDisposalGroupNoncurrent,balance
Other Current Assets,AssetsHeldforsaleDivestitureCurrent,balance
Other Current Assets,OtherCurrentAssetsAndPrepaidExpenses,balance
Other Current Assets,PrepaidExpenseNoncurrent,balance
Other Current Assets,PrepaidTaxes,balance
Other Current Assets,PrepaidExpenseCurrentAndNoncurrent,balance
Other Current Assets,RevenueAndServiceEquipment,balance
