standard,gaap_tag,statement
EBT Incl. Unusual Items,InterestExpense,income
EBT Incl. Unusual Items,UtilityRevenue,income
EBT Incl. Unusual Items,CostOfRevenue,income
EBT Incl. Unusual Items,CostsAndExpensesIncludingInterest,income
EBT Incl. Unusual Items,ProfitLoss,income
EBT Incl. Unusual Items,NetIncomeLoss,income
EBT Incl. Unusual Items,OperatingExpensesWithWriteOffOfInProcessResearchAndDevelopment,income
EBT Incl. Unusual Items,RealizedInvestmentGainsLosses,income
EBT Incl. Unusual Items,IncomeLossBeforeProvisionForIncomeTaxesDiscontinuedOperationsAndExtraordinaryItem,income
EBT Incl. Unusual Items,IncomeLossFromContinuingOperationsBeforeIncomeTaxesAndNoncontrollingInterests,income
EBT Incl. Unusual Items,IncomeBeforeInterestAndIncomeTaxes,income
EBT Incl. Unusual Items,IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,income
EBT Incl. Unusual Items,IncomeLossFromEquityMethodInvestments,income
EBT Incl. Unusual Items,OperatingIncomeLossIncludingEquityMethodInvestments,income
EBT Incl. Unusual Items,OtherOperatingIncome,income
EBT Incl. Unusual Items,IncomeLossFromContinuingOperationsPerBasicShare,income
EBT Incl. Unusual Items,IncomeLossFromContinuingOperationsPerDilutedShare,income
EBT Incl. Unusual Items,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,income
EBT Incl. Unusual Items,IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeDiscontinuedOperations,income
EBT Incl. Unusual Items,IncomeFromContinuingOperations,income
EBT Incl. Unusual Items,IncomeLossBeforeDiscontinuedOperations,income
EBT Incl. Unusual Items,IncomeLossFromOperationsBeforeIncomeTaxExpenseBenefit,income
EBT Incl. Unusual Items,IncomeFromOperationsBeforeIncomeTaxExpense,income
EBT Incl. Unusual Items,Incomelossfromcontinuingoperationsbeforeequitymethodinvestmentsrealestatedispositionsincometaxesandnoncontrollinginterest,income
