standard,gaap_tag,statement
Issuance of Common Stock,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,cash_flow
Issuance of Common Stock,ProceedsFromSharebasedCompensationPlansAndTheRelatedTaxImpactsIncludingTaxWithholdingPayments,cash_flow
Issuance of Common Stock,ProceedsFromIssuanceOfCommonStockUnderEmployeeStockPlans,cash_flow
Issuance of Common Stock,ProceedsFromNetIssuanceOfSharesUnderIncentiveAndStockCompensationPlansAndExcessTaxBenefit,cash_flow
Issuance of Common Stock,ProceedsFromNetIssuanceOfSharesUnderIncentiveAndStockCompensationPlansAndExcessTaxBenefitAndOther,cash_flow
Issuance of Common Stock,ProceedsPaymentsfromIssuanceofSharesunderIncentiveandSharebasedCompensationPlansIncludingStockOptions,cash_flow
Issuance of Common Stock,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,cash_flow
Issuance of Common Stock,ProceedsFromEmployeeStockPurchasePlan,cash_flow
Issuance of Common Stock,ContributionOfCommonSharesToSavingsAndRetirementPlansRelatedExpense,cash_flow
Issuance of Common Stock,ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptionsNetOfTaxes,cash_flow
Issuance of Common Stock,ProceedsFromShareBasedCompensationPlans,cash_flow
Issuance of Common Stock,ProceedsFromExerciseOfStockOptionsPaymentsRelatedToTaxWithholdingsForShareBasedCompensation,cash_flow
Issuance of Common Stock,NetPaymentsProceedsRelatedToStockBasedAwardActivities,cash_flow
