standard,gaap_tag,statement
Other Operating Activities,ExtinguishmentOfDebtAmount,cash_flow
Other Operating Activities,GainsLossesOnExtinguishmentOfDebtFinancingCashPortion,cash_flow
Other Operating Activities,IncreaseDecreaseInOperatingCapital,cash_flow
Other Operating Activities,OtherOperatingActivitiesNet,cash_flow
Other Operating Activities,DeferredIncomeTaxesAndOther,cash_flow
Other Operating Activities,DeferredIncomeTaxandOtherIncomeExpense,cash_flow
Other Operating Activities,OtherAmortizationOfDeferredCharges,cash_flow
Other Operating Activities,OtherOperatingIncomeExpenseNet,cash_flow
Other Operating Activities,OtherCostAndExpenseOperating,cash_flow
Other Operating Activities,IncreaseDecreaseInAccruedTaxesPayable,cash_flow
Other Operating Activities,SpecialCharge,cash_flow
Other Operating Activities,NoncashSpecialCharges,cash_flow
Other Operating Activities,SpecialCharges,cash_flow
Other Operating Activities,OtherNonrecurringNonCashExpense,cash_flow
Other Operating Activities,GainLossOnSaleOfPropertyPlantEquipment,cash_flow
Other Operating Activities,OtherAdjustmentsForNoncashItemsIncludedInIncomeLossFromContinuingOperations,cash_flow
Other Operating Activities,OtherNonoperatingGainsLosses,cash_flow
Other Operating Activities,ForeignCurrencyTransactionGainLossUnrealizedAndAdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,cash_flow
Other Operating Activities,AmortizationOfFinancingCostsAndDiscounts,cash_flow
Other Operating Activities,GainLossOnDisposalOfAssetsAndOtherNoncashCharges,cash_flow
Other Operating Activities,NetGainsLossesRecognizedonInvestments,cash_flow
Other Operating Activities,NoncashInterestExpenseIncomeNet,cash_flow
Other Operating Activities,OtherNonCashIncomeExpense1,cash_flow
Other Operating Activities,IncreaseDecreaseInOtherNoncurrentLiabilities,cash_flow
Other Operating Activities,NoncashAdjustmentstoOtherLongtermLiabilities,cash_flow
Other Operating Activities,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,cash_flow
Other Operating Activities,IncreaseDecreaseOtherNoncurrentLiabilities,cash_flow
Other Operating Activities,IncreaseDecreaseInOtherLongTermLiabilities,cash_flow
Other Operating Activities,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,cash_flow
Other Operating Activities,IncreaseDecreaseInOtherAccruedLiabilities,cash_flow
Other Operating Activities,PaidInKindInterest,cash_flow
Other Operating Activities,AccretionExpense,cash_flow
Other Operating Activities,AmortizationOfDebtDiscountPremium,cash_flow
Other Operating Activities,NonCashInterestExpenseTotal,cash_flow
Other Operating Activities,NonCashInterestExpense,cash_flow
