standard,gaap_tag,statement
Cost Of Goods Sold,OperatingExpensesIncludingNonoperatingIncomeExpenseAndInterestAndDebtExpense,income
Cost Of Goods Sold,TotalExpenses,income
Cost Of Goods Sold,ExpensesIncludingIncomeTaxExpense,income
Cost Of Goods Sold,OperatingExpensesPercent,income
Cost Of Goods Sold,OperatingExpensesBeforeGainsOnRealEstateTransactionsNet,income
Cost Of Goods Sold,OperatingExpensesIncludingDeferredAcquisitionCostsCapitalizationAndAmortization,income
Cost Of Goods Sold,OtherCostAndExpenseOperating,income
Cost Of Goods Sold,TotalOperatingExpensesExcludingLossContingencyLossInPeriod,income
Cost Of Goods Sold,OperatingExpensesOtherThanGainLossRelatedToLitigationSettlement,income
Cost Of Goods Sold,OperatingExpensesCogs,income
Cost Of Goods Sold,OperatingExpense,income
Cost Of Goods Sold,OperatingExpensesExcludingCertainOtherCharges,income
Cost Of Goods Sold,OperatingExpensesCOGS,income
Cost Of Goods Sold,OtherExpenses,income
Cost Of Goods Sold,SegmentCostsExpenses,income
Cost Of Goods Sold,HardwareSystemsProductsCost,income
Cost Of Goods Sold,OperatingCostAndExpense,income
Cost Of Goods Sold,OperatingExpensesExcludingDepreciationAndAmortization,income
Cost Of Goods Sold,ExpensesIncludingEquityInEarningsOfAffiliates,income
Cost Of Goods Sold,SellingGeneralAndAdministrativeExpense,income
Cost Of Goods Sold,SalesRevenueGoodsNet,income
Cost Of Goods Sold,ProductGrossProfit,income
Cost Of Goods Sold,SalesRevenueProductNet,income
Cost Of Goods Sold,HardwareSystemsProductsRevenues,income
Cost Of Goods Sold,SalesRevenueProductsNet,income
Cost Of Goods Sold,SalesRevenueServicesNet,income
Cost Of Goods Sold,ServicesAndOther,income
Cost Of Goods Sold,ServicesandOtherGrossProfit,income
Cost Of Goods Sold,SalesRevenueServicesandOtherNet,income
Cost Of Goods Sold,SystemSalesCosts,income
Cost Of Goods Sold,RevenueMineralSales,income
Cost Of Goods Sold,SalesRevenueGoodsNetExcludingExciseAndSalesTaxes,income
Cost Of Goods Sold,SegmentReportingInformationRevenue,income
Cost Of Goods Sold,SalesRevenueGoodsGross,income
Cost Of Goods Sold,ServicesGrossProfit,income
Cost Of Goods Sold,RevenueFromContractWithCustomerExcludingAssessedTax,income
Cost Of Goods Sold,SalesRevenueNet,income
Cost Of Goods Sold,OperatingExpenses,income
Cost Of Goods Sold,EarningsPerShareBasic,income
Cost Of Goods Sold,EarningsPerShareDiluted,income
Cost Of Goods Sold,NoninterestExpense,income
Cost Of Goods Sold,Revenues,income
Cost Of Goods Sold,BenefitsLossesAndExpenses,income
Cost Of Goods Sold,InterestExpense,income
Cost Of Goods Sold,NonoperatingIncomeExpense,income
Cost Of Goods Sold,UtilityRevenue,income
Cost Of Goods Sold,OperatingIncomeLoss,income
