standard,gaap_tag,statement
Other Non-Operating Inc. (Exp.),ElectricWorldwideUnregulatedRevenue,income
Other Non-Operating Inc. (Exp.),OtherComprehensiveIncomeLossOtherGainsLossesNetOfTaxPortionAttributableToParent,income
Other Non-Operating Inc. (Exp.),UnregulatedOperatingRevenue,income
Other Non-Operating Inc. (Exp.),LicensesRevenue,income
Other Non-Operating Inc. (Exp.),RoyaltyRevenue,income
Other Non-Operating Inc. (Exp.),NonoperatingIncomeExpense,income
Other Non-Operating Inc. (Exp.),InvestmentIncomeInterest,income
Other Non-Operating Inc. (Exp.),NonoperatingGainsLosses,income
Other Non-Operating Inc. (Exp.),OperatingCostsAndExpenses,income
Other Non-Operating Inc. (Exp.),GainLossOnSaleOfOtherAssets,income
Other Non-Operating Inc. (Exp.),OtherExpenses,income
Other Non-Operating Inc. (Exp.),ForeignCurrencyTransactionGainLossBeforeTax,income
Other Non-Operating Inc. (Exp.),NonoperatingIncome,income
Other Non-Operating Inc. (Exp.),OtherIncome1,income
Other Non-Operating Inc. (Exp.),TotalOtherDeductionsNet,income
Other Non-Operating Inc. (Exp.),OtherExpenseNet,income
Other Non-Operating Inc. (Exp.),NoninterestIncome,income
Other Non-Operating Inc. (Exp.),SalesRevenueNet,income
Other Non-Operating Inc. (Exp.),CostOfGoodsAndServicesSold,income
Other Non-Operating Inc. (Exp.),OperatingExpenses,income
Other Non-Operating Inc. (Exp.),EarningsPerShareDiluted,income
Other Non-Operating Inc. (Exp.),EarningsPerShareBasic,income
Other Non-Operating Inc. (Exp.),Revenues,income
Other Non-Operating Inc. (Exp.),BenefitsLossesAndExpenses,income
Other Non-Operating Inc. (Exp.),CostsAndExpenses,income
Other Non-Operating Inc. (Exp.),UtilityRevenue,income
Other Non-Operating Inc. (Exp.),OperatingIncomeLoss,income
Other Non-Operating Inc. (Exp.),CostOfRevenue,income
Other Non-Operating Inc. (Exp.),CostsAndExpensesIncludingInterest,income
Other Non-Operating Inc. (Exp.),ProfitLoss,income
Other Non-Operating Inc. (Exp.),NetIncomeLoss,income
Other Non-Operating Inc. (Exp.),IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,income
Other Non-Operating Inc. (Exp.),IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,income
Other Non-Operating Inc. (Exp.),IncomeTaxExpenseBenefit,income
Other Non-Operating Inc. (Exp.),OperatingExpensesWithWriteOffOfInProcessResearchAndDevelopment,income
Other Non-Operating Inc. (Exp.),RealizedInvestmentGainsLosses,income
Other Non-Operating Inc. (Exp.),OtherNoninterestExpense,income
Other Non-Operating Inc. (Exp.),TotalOtherNet,income
Other Non-Operating Inc. (Exp.),OtherDeductionsNet,income
Other Non-Operating Inc. (Exp.),OtherSalesRevenueNet,income
Other Non-Operating Inc. (Exp.),Otherincomeloss,income
Other Non-Operating Inc. (Exp.),OtherComprehensiveIncomelossotheradjustmentnetoftax,income
Other Non-Operating Inc. (Exp.),OtherNet,income
Other Non-Operating Inc. (Exp.),ResultsOfOperationsRevenueOther,income
Other Non-Operating Inc. (Exp.),GainLossOnDispositionOfAssets1,income
